EJERCICIO;ID_ORGANICO_1;DESC_ORGANICO_1;ID_ORGANICO_2;DESC_ORGANICO_2;ID_ECONOMICO_1;DESC_ECONOMICO_1;ID_ECONOMICO_2;DESC_ECONOMICO_2;ID_ECONOMICO_3;DESC_ECONOMICO_3;ID_ECONOMICO_4;DESC_ECONOMICO_4;ID_FUNCIONAL_1;DESC_FUNCIONAL_1;ID_FUNCIONAL_2;DESC_FUNCIONAL_2;ID_FUNCIONAL_3;DESC_FUNCIONAL_3;ID_FUNCIONAL_4;DESC_FUNCIONAL_4;CREDITO_INICIAL;MODIFICACION;DEFINITIVO;AUTORIZADO;DISPUESTO;OBLIGADO;ORDENPAGO;PAGO;REINTEGRO;PAGOS_NETOS
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-2;Funcionarios;1-2-4;Retribucion Tribunales, Oposiciones Y Concursos;1-2-4-01;Retribucion Oposiciones Y Concursos;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 1500,0; 0,0; 1500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-3;Laborales;1-3-1;Laboral Temporal;1-3-1-00;Retribuciones Básicas;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 18740,0; 0,0; 18740,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-3;Laborales;1-3-1;Laboral Temporal;1-3-1-01;Otras Remuneraciones;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 12189,0; 0,0; 12189,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-4;Otro Personal;1-4-1;Otro Personal;1-4-1-00;Personal Vario;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 5000,0; 0,0; 5000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-5;Incentivos Al Rendimiento;1-5-1;Gratificaciones;1-5-1-00;Gratificaciones;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 30000,0; 0,0; 30000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-0;Cuotas Sociales;1-6-0-00;Seguridad Social;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 1124082,0; 0,0; 1124082,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-0;Cuotas Sociales;1-6-0-01;Muface;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 3500,0; 0,0; 3500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-2;Gastos Sociales De Funcionarios Y Personal No Laboral;1-6-2-00;Formación Y Perfeccionamiento De Personal;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 7000,0; 0,0; 7000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-2;Gastos Sociales De Funcionarios Y Personal No Laboral;1-6-2-05;Seguros;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 24000,0; 0,0; 24000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-2;Gastos Sociales De Funcionarios Y Personal No Laboral;1-6-2-09;Otros;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 30000,0; 0,0; 30000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-4;Complemento Familiar;1-6-4-00;Complemento Familiar;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 3913,0; 0,0; 3913,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;1;Gastos De Personal;1-7;Atenciones Diversas;1-7-0;Imprevistos Y Funciones No Clasificadas;1-7-0-00;Otros Imprevistos;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 77259,0; 0,0; 77259,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-2;Edificios Y Otras Construcciones;2-0-2-00;Edificios Y Otras Construcciones;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 9000,0; 0,0; 9000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-4;Material De Transporte;2-0-4-00;Material De Transporte;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 5000,0; 0,0; 5000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-2;Edificios Y Otras Construcciones;2-1-2-00;Inmovilizado Propio;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 23000,0; 0,0; 23000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-3;Maquinaria, Instalacion Y Utillaje;2-1-3-00;Inmovilizado Propio;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 30000,0; 0,0; 30000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-4;Elementos De Transporte;2-1-4-00;Inmovilizado Propio;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 7000,0; 0,0; 7000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-5;Mobiliario Y Enseres;2-1-5-00;Inmovilizado Propio;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 10000,0; 0,0; 10000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-5;Mobiliario Y Enseres;2-1-5-01;Inmovilizado Arrendado;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 10000,0; 0,0; 10000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-1;Reparaciones, Mantenimiento Y Conservacion;2-1-6;Equipos Para Proceso De Informacion;2-1-6-00;Inmovilizado Propio;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 60000,0; 0,0; 60000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-0;Material De Oficina;2-2-0-00;Ordinario No Inventariable;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 2000,0; 0,0; 2000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-0;Material De Oficina;2-2-0-01;Prensa, Revistas, Libros Y Otras Publicaciones;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 4500,0; 0,0; 4500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-0;Material De Oficina;2-2-0-02;Material Informatico No Inventariable;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 5000,0; 0,0; 5000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-0;Material De Oficina;2-2-0-03;X;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 7000,0; 0,0; 7000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-00;Energia Electrica;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 50000,0; 0,0; 50000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-01;Agua;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 1000,0; 0,0; 1000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-03;Combustibles Y Carburantes;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 12000,0; 0,0; 12000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-04;Vestuario;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 16500,0; 0,0; 16500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-06;Productos Farmaceuticos;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 120,0; 0,0; 120,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-07;Materiales Especiales;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 3500,0; 0,0; 3500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-08;X;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 350,0; 0,0; 350,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-1;Suministros;2-2-1-99;Otros Suministros;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 5000,0; 0,0; 5000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-2;Comunicaciones;2-2-2-00;Telefonicas;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 69500,0; 0,0; 69500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-2;Comunicaciones;2-2-2-01;Postales;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 2000,0; 0,0; 2000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-2;Comunicaciones;2-2-2-02;Telegraficas;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 100,0; 0,0; 100,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-2;Comunicaciones;2-2-2-04;Informaticas;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 1500,0; 0,0; 1500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-2;Comunicaciones;2-2-2-99;Otras;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 27000,0; 0,0; 27000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-3;Transportes;2-2-3-00;Transportes;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 1500,0; 0,0; 1500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-4;Primas De Seguros;2-2-4-00;Edificios Y Locales;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 20000,0; 0,0; 20000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-4;Primas De Seguros;2-2-4-01;De Vehiculos;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 2000,0; 0,0; 2000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-4;Primas De Seguros;2-2-4-02;De Otro Inmovilizado;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 500,0; 0,0; 500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-4;Primas De Seguros;2-2-4-99;Otros Riesgos;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 2500,0; 0,0; 2500,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-5;Tributos;2-2-5-00;Locales;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 5000,0; 0,0; 5000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-6;Gastos Diversos;2-2-6-01;Atenciones Protocolarias Y Representativas;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 20000,0; 0,0; 20000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
2023;01;Parlamento;01-01;Parlamento;2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-6;Gastos Diversos;2-2-6-02;Publicidad Y Propaganda;1;Servicios Públicos Básicos;1-8;Actividad Legislativa, Ejecutiva Y Asesoramiento Juridico;1-8-1;Alta Dirección De La Comunidad Autónoma;1-8-1-1;Actividad Legislativa; 50000,0; 0,0; 50000,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
